transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
ENST00000056217.10	7268	29428	22160	144362670,144366355,144366846,144367102,144371161,144371877,144372299,144372683,144373195,144374732,144375514,144377120,144378762,144379899	144365823,144366412,144366910,144367355,144371321,144372029,144372428,144372757,144373284,144374889,144375675,144377190,144378866,144380053
ENST00000056233.4	301	35660	35359	26152499,26177943,26183701,26184533	26153068,26178122,26183784,26185780
ENST00000057513.8	1226	33681	32455	121132634,121138624,121141816,121142726,121147049,121150103,121154551,121157094,121158687,121161136,121164060	121132662,121138684,121141914,121142776,121147174,121150219,121154679,121157243,121158752,121161216,121164125
ENST00000060969.6	4795	11744	6949	114774274,114776346,114779142,114780110,114780449	114774372,114776459,114779284,114780215,114780607
ENST00000061240.7	668	230654	229986	165873905,165989381,165992804,165994381,165995061,166003391,166007943,166014436,166025316,166039339,166042027,166043274,166055076,166057184,166060028,166065683,166074878,166077903,166091128,166099277,166100742	165874073,165989491,165992884,165994533,165995178,166003569,166008048,166014560,166025431,166039441,166042143,166043419,166055271,166057309,166060188,166065863,166075003,166078030,166091341,166099527,166100873
ENST00000064571.3	1203	7414	6211	55998560,56000731,56003881	55998754,56000847,56004171
ENST00000064724.8	199	14503	14304	170419067,170423163,170432524	170419292,170423327,170432753
ENST00000064778.8	7047	68712	61665	73407534,73409487,73411394,73419874,73425022,73430690,73468405	73407643,73409661,73411536,73419999,73425048,73430770,73468474
ENST00000064780.7	12738	20369	7631	73389137,73390551,73390755,73391144,73392211,73393837,73394236,73394477,73395087,73395444	73389181,73390625,73390921,73391223,73392468,73393917,73394317,73394734,73395285,73395488
ENST00000066544.8	3235	73922	70687	47120938,47122444,47123886,47129393,47132257,47137152,47138739,47141853,47142229,47143883,47151806,47154672,47156913,47157230,47158206,47169917,47171917,47181562,47189146	47121017,47122600,47123960,47129521,47132374,47137360,47138891,47142025,47142436,47143982,47151918,47154786,47157124,47157384,47158303,47170042,47172064,47181637,47189172
ENST00000070846.11	1672	108605	106933	32792427,32792644,32796109,32802403,32821356,32822467,32824045,32841028,32843182,32850766,32868927,32877846,32878920,32896509	32792492,32792731,32796298,32802556,32821529,32822631,32824162,32841205,32843313,32850973,32869062,32878543,32879032,32896731
ENST00000072516.7	50239	136351	86112	190564290,190604128,190608995,190620275,190623344,190627323,190629350,190644248,190645699,190648338	190564353,190604413,190609181,190620440,190623415,190627449,190629498,190644397,190645842,190648702
ENST00000072644.7	8334	38114	29780	53860067,53866200,53866758,53871372,53878315,53878642,53883113,53888907	53860153,53866382,53866924,53871488,53878402,53878722,53883276,53888937
ENST00000072869.9	386	23725	23339	140673331,140674611,140679155,140681042,140686990,140689597,140690760,140694663	140674263,140674757,140679283,140681137,140687241,140689725,140690813,140694800
ENST00000075120.12	2186	18282	16096	7921416,7922821,7924410,7925844,7929684,7930480,7931245,7932987,7933810,7936020	7921631,7923024,7924511,7925948,7929871,7930642,7931485,7933147,7933902,7936034
ENST00000075322.11	438	84258	83820	119557524,119562857,119564823,119568175,119569235,119570705,119580116,119582418,119583717,119583962,119586186,119587044,119590505,119593752,119600678,119601397,119607922,119616265,119617164,119617466,119619244,119621394,119626565,119638425,119638748	119557691,119563013,119564955,119568252,119569370,119570841,119580167,119582602,119583804,119584049,119586313,119587075,119590630,119593860,119600750,119601462,119607977,119616384,119617243,119617563,119619304,119621519,119626720,119638527,119638780
ENST00000075430.11	102	76411	76309	79679948,79695225,79695977,79697860,79704767,79710346,79712972,79714491,79717535,79717810,79736355,79753652	79680261,79695308,79696070,79697988,79704917,79710436,79713138,79715528,79717676,79718016,79736521,79753668
ENST00000075503.8	1224	16952	15728	10620147,10621876,10622638,10624651,10627641,10629493,10631045,10633990,10634567	10620348,10621972,10622678,10624859,10627724,10629674,10631308,10634124,10634618
ENST00000078429.9	290	27884	27594	3094652,3110149,3113330,3114944,3118924,3119206,3120989	3094787,3110333,3113484,3115072,3119053,3119359,3121176
ENST00000078445.7	117	19708	19591	4153748,4154899,4156995,4159664,4164503,4168351,4170140,4171091,4171383,4171656	4153774,4155027,4157295,4159782,4164640,4168457,4170208,4171175,4171479,4171966
ENST00000078527.9	1888	10389	8501	26790816,26794113,26797563	26790893,26795234,26797841
ENST00000080059.12	1122	40010	38888	47783844,47784079,47785387,47785752,47786585,47787712,47788045,47789261,47789523,47789813,47791259,47791586,47791871,47793369,47794760,47795184,47795587,47795906,47796207,47797017,47797384,47798108,47798562,47798785,47802224,47819767	47783886,47784217,47785471,47785885,47786703,47787809,47788164,47789348,47789578,47789920,47791308,47791706,47792004,47793588,47794933,47795380,47795767,47796016,47796298,47797142,47797499,47798219,47798652,47798972,47802274,47819785
ENST00000081029.8	12	45576	45564	27710844,27714780,27716291,27719808,27724047,27735447,27737539,27755181	27710955,27714820,27716458,27719868,27724186,27735556,27737608,27755447
ENST00000083182.8	4426	84515	80089	60447584,60451880,60454302,60456296,60460663,60461810,60461994,60464021,60466291,60479148,60494466,60500399,60525794	60447834,60452045,60454492,60456381,60460787,60461915,60462061,60464110,60466459,60479271,60494617,60500487,60525931
ENST00000084795.9	44	3115	3071	48615375,48615877,48616079,48616726,48617316,48617791	48615447,48615946,48616202,48616824,48617423,48617884
ENST00000084798.9	176	8661	8485	48638122,48638888,48639305,48639549,48639788,48640095,48644427,48645403,48645566	48638144,48639053,48639459,48639621,48639883,48640280,48644569,48645477,48645632
ENST00000085068.7	322	4155	3833	55453311,55454989,55455260,55455636,55456349	55453388,55455106,55455378,55455845,55456486
ENST00000085079.11	3383	21749	18366	55678628,55685396,55688870,55689867,55691754,55692686,55692954,55694726,55695148	55678855,55685645,55688994,55689950,55692057,55692796,55693037,55694983,55695353
ENST00000085219.10	2854	20035	17181	35332041,35332547,35336036,35337755,35338168,35340881,35341343,35341702,35344829,35345051,35345602,35346151,35346566	35332074,35332924,35336341,35338021,35338431,35341138,35341606,35341965,35344925,35345126,35345720,35346235,35346694
ENST00000086933.3	2001	3902	1901	19148994,19149663,19150025	19149095,19149916,19150283
ENST00000155093.8	18556	47005	28449	2953937,2961074,2975095,2975511,2976670,2977940,2978810	2953997,2961646,2975244,2975654,2976822,2978080,2979990
ENST00000155674.9	513	28904	28391	17138024,17138550,17141059,17143098,17145024,17148448,17149542,17165209	17138357,17138738,17141233,17143131,17145117,17148560,17149745,17165244
ENST00000155840.12	91	405004	404913	2445099,2527928,2570628,2571325,2572013,2572846,2583435,2585212,2587570,2588713,2661961,2768844,2775960,2776986,2777976,2847767	2445484,2528018,2570754,2571403,2572109,2572986,2583545,2585307,2587692,2588854,2662081,2768919,2776054,2777032,2778037,2848000
ENST00000155926.9	1372	24881	23509	12718308,12723260,12740326	12718577,12723552,12740791
ENST00000156084.8	966	37063	36097	48923177,48923633,48923851,48925847,48934464,48934696,48934954,48944190,48956977	48923295,48923746,48924052,48926050,48934612,48934867,48935018,48944283,48957570
ENST00000156109.7	217	11732	11515	49113624,49113853,49115726,49115891,49116221,49117030,49117597,49119705,49122398,49122622,49123547	49113755,49113938,49115795,49116014,49116323,49117162,49117810,49119814,49122522,49122776,49123722
ENST00000156471.10	5013	122251	117238	34856795,34860042,34862867,34867524,34870752,34873828,34874677,34875935,34882502,34884525,34886526,34890215,34893663,34896897,34897559,34900622,34904336,34906545,34910135,34915038,34918258,34920332,34927035,34930258,34932318,34934571,34938737,34940899,34942012,34944288,34948264,34952885,34960774,34964234,34969539	34857106,34860155,34863041,34867609,34870922,34873999,34874864,34876006,34882639,34884734,34886661,34890324,34893773,34896966,34897705,34900863,34904505,34906712,34910313,34915179,34918378,34920434,34927138,34930371,34932434,34934635,34938813,34940999,34942080,34944428,34948384,34952920,34960814,34964290,34969613
ENST00000156476.6	3830	9155	5325	51060036,51060433,51065016	51060093,51060619,51065067
ENST00000156499.7	515	5867	5352	51078010,51078815,51079449,51081532,51082575	51078159,51078951,51079702,51081703,51082614
ENST00000156626.12	570	20666	20096	76625333,76625819,76626006,76626289,76626651,76627067,76627415,76629012,76643508	76625527,76625918,76626095,76626392,76626789,76627238,76627583,76629711,76643638
ENST00000156825.5	4747	19806	15059	1578343,1581092,1582622,1584540,1585055,1592618	1578538,1581269,1582712,1584677,1585214,1592631
ENST00000157600.8	116	66861	66745	8501939,8532737,8537185,8548568,8565432,8567440	8501980,8532825,8537440,8548903,8565647,8567595
ENST00000157812.7	38	11380	11342	39971203,39972146,39972369,39974294,39974524,39974735,39979817,39980070,39980286,39980662,39981192	39971238,39972244,39972555,39974440,39974633,39974828,39979984,39980146,39980454,39980717,39981302
ENST00000158009.6	79	9784	9705	35121694,35127042,35129422,35130282	35121902,35127417,35129658,35130431
ENST00000158166.5	750	22075	21325	3865907,3869487,3869801,3872554,3873409,3876223,3880346,3881627,3882257,3882528,3883042,3883429,3883884,3884380,3885328	3866011,3869615,3869888,3872627,3873462,3876422,3880434,3881648,3882370,3882564,3883175,3883480,3883937,3884427,3885687
ENST00000158526.9	1183	6410	5227	154445642,154445812,154446415,154448484,154448690,154448893,154449221,154449681,154449883,154450029	154445717,154445911,154446560,154448560,154448756,154448954,154449297,154449735,154449931,154450099
ENST00000158762.8	206	17061	16855	7336735,7337312,7341948,7342275,7342416,7343379,7343706,7343861,7344049,7344539,7346244,7346391,7346808,7347031,7347922,7348127,7348306,7348995,7349945,7350127,7350950,7351295	7336787,7337369,7342067,7342328,7342474,7343562,7343750,7343956,7344123,7344648,7346295,7346491,7346931,7347242,7347991,7348221,7348475,7349167,7350054,7350237,7350999,7351392
ENST00000158771.9	3433	15617	12184	5474687,5480054,5480387,5481296,5482809,5485151,5486069	5474789,5480144,5480582,5481389,5482882,5485216,5486161
ENST00000159060.3	1471	62123	60652	155396839,155407130,155411214,155422694,155428794,155430843,155436418,155439956,155443273,155453404,155454811,155455034,155455753	155396962,155407254,155411360,155422856,155429047,155430935,155436547,155440137,155443418,155453488,155454921,155455129,155455800
ENST00000159087.7	297	15125	14828	17323520,17324717,17327235,17327438,17327689,17328162,17329757,17329959,17330125,17330352,17330828,17331088,17331295,17332930,17333101,17333422,17333690,17334565	17323884,17325386,17327345,17327569,17327880,17328983,17329831,17330014,17330251,17330504,17330989,17331215,17331411,17333026,17333239,17333554,17333800,17334670
ENST00000159111.9	63778	185662	121884	5032891,5039836,5041137,5047476,5071010,5077367,5082367,5110622,5119653,5131076,5131887,5133883,5135339,5137262,5137621,5137962,5143967,5144248,5144783,5150358,5151335	5033031,5040011,5041251,5047669,5071059,5077470,5082504,5110818,5119852,5131545,5132007,5134061,5135561,5137338,5137676,5138070,5144152,5144412,5144902,5150450,5151508
ENST00000159647.9	0	10451	10451	50170731,50176939,50178934,50179221	50170956,50178402,50179135,50179257
ENST00000160262.10	84	7472	7388	10333860,10334160,10334528,10335066,10335671,10338682,10339539	10334059,10334408,10334782,10335353,10335976,10338948,10339614
ENST00000160298.9	140	25921	25781	7596003,7605226,7606271,7606476,7608126,7610476,7610700,7610877,7611095,7611517,7611687,7615183,7615418,7616523,7617326,7617543,7617752	7596150,7605479,7606393,7606571,7608264,7610615,7610793,7610931,7611168,7611586,7613163,7615322,7615719,7616622,7617438,7617661,7618054
ENST00000160373.8	889	167730	166841	117711540,117718018,117719504,117721067,117724547,117725052,117728089,117734913,117735269,117745831,117746013,117756555,117757875,117760435,117767059,117777511,117780441,117782862,117784251,117791128,117810765,117861209,117873335	117711782,117718119,117719636,117721130,117724732,117725257,117728267,117735100,117735421,117745930,117746099,117756634,117757970,117760710,117767176,117777765,117780591,117782961,117784454,117792781,117810989,117861316,117873415
ENST00000160382.10	152	14521	14369	100643249,100646249,100646551,100646751,100646971,100647223,100647444,100648556,100648729,100650038,100655019,100655421,100655803,100656330	100643326,100646335,100646646,100646831,100647085,100647284,100647533,100648662,100648823,100650135,100655119,100655586,100655879,100656354
ENST00000160713.8	0	117513	117513	138250924,138256689,138265703,138310841,138367907	138251014,138256759,138265842,138310920,138367983
ENST00000160740.7	685	15966	15281	42284705,42286771,42287006,42287320,42287545,42287810,42288888,42289181,42289848,42290233,42291558,42292086,42292300,42292569,42292959,42293592,42293935,42294173,42294604,42294824	42284771,42286920,42287240,42287449,42287727,42287975,42289090,42289406,42289951,42291466,42291745,42292207,42292466,42292859,42293281,42293836,42294089,42294304,42294735,42295188
ENST00000160827.9	9	16537	16528	29790760,29796893,29798374,29798593,29798975,29799264,29799628,29799913,29802769,29803449,29803998,29804814,29805115,29805263	29790829,29797088,29798501,29798747,29799184,29799494,29799781,29800048,29802937,29803608,29804065,29805026,29805174,29805307
ENST00000161006.8	366	6319	5953	2853096,2853865,2855574,2856082,2856822,2858023	2853329,2854022,2855851,2856253,2856848,2858104
ENST00000161559.11	1806	22637	20831	42509112,42510889,42511576,42512350,42518948,42521267,42521924,42527041,42528311	42509228,42510920,42511628,42512479,42519235,42521521,42522202,42527400,42528374
ENST00000161863.9	202	83947	83745	113513896,113515272,113524981,113526586,113532879,113534305,113535642,113539074,113540968,113542368,113548541,113548955,113553181,113553590,113553767,113553942,113556052,113561080,113563373,113563859,113565893,113567092,113567654,113579586,113581417,113584302,113591041,113591996,113593303	113514082,113515362,113525177,113526785,113533045,113534407,113535798,113539181,113541116,113542503,113548667,113549020,113553359,113553686,113553854,113554022,113556134,113561185,113563492,113564131,113566019,113567297,113567849,113579695,113581709,113584479,113591244,113592178,113593380
